imdb_title_id,title,year,genre,duration,country,language,production_company,actors,description,avg_vote,votes,budget
tt0012349,Il monello,1921,Comedy,68,USA,English &  None,Charles Chaplin Productions,Carl Miller &  Edna Purviance &  Jackie Coogan &  Charles Chaplin,The Tramp cares for an abandoned child  but events put that relationship in jeopardy.,8.3,109038,  250000
tt0012382,Leap Year,1924,Comedy,56,USA,English,Paramount Pictures,Roscoe 'Fatty' Arbuckle &  Lucien Littlefield &  Mary Thurman &  John McKinnon &  Clarence Geldart &  Harriet Hammond &  Allen Durnell &  Gertrude Short &  Winifred Greenwood &  Maude Wayne,A young man  heir to his misogynistic and millionaire uncle  and in love with a nurse  gets in trouble when he gives advice on marriage to his girlfriends.,6.1,268,
tt0012397,Little Lord Fauntleroy,1921,Drama,112,USA,English,Mary Pickford Company,Mary Pickford &  Claude Gillingwater &  Joseph J. Dowling &  James A. Marcus &  Kate Price &  Fred Malatesta &  Rose Dione &  Arthur Thalasso &  Colin Kenny &  Emmett King &  Madame De Bodamere &  Jackie Condon &  Gordon Griffith &  Francis Marion,An American boy turns out to be the long-lost heir of a British fortune. He is sent to live with the cold and unsentimental lord who oversees the trust.,6.7,276,
tt0012408,The Love Light,1921,Drama,89,USA,English,Mary Pickford Company,Mary Pickford &  Evelyn Dumo &  Raymond Bloomer &  Fred Thomson &  Albert Prisco &  George Regas &  Eddie Phillips &  Jean De Briac,Angela maintains a coastal lighthouse in Italy  where she awaits the return of her brothers from the war. She learns they are casualties and takes solace in the arms of an American sailor ...,6.5,338,
tt0012465,Miss Lulu Bett,1921,Comedy,71,USA,,Paramount Pictures,Lois Wilson &  Milton Sills &  Theodore Roberts &  Helen Ferguson &  Mabel Van Buren &  Mae Giraci &  Clarence Burton &  Ethel Wales &  Taylor Graves &  Charles Ogle,A once-timid young woman gains newfound confidence after a failed marriage  much to the chagrin of her miserable family.,7,311,
tt0012486,My Boy,1921,Comedy,55,USA,English,Jackie Coogan Productions,Mathilde Brundage &  Claude Gillingwater &  Jackie Coogan,An orphan escapes immigration officials at Ellis Island and goes to live with an old ship's master who can't find work and can't pay the rent.,6.2,237,
tt0012513,The Nut,1921,Action,74,USA,English,Douglas Fairbanks Pictures,Douglas Fairbanks &  Marguerite De La Motte &  William Lowery &  Gerald Pring &  Morris Hughes &  Barbara La Marr &  Sidney De Gray,Eccentric inventor Charlie Jackson tries to interest wealthy investors in his girlfriend's plan to help children from poor neighborhoods.,6.5,209,
tt0012532,Le due orfanelle,1921,Drama,150,USA,English,D.W. Griffith Productions,Lillian Gish &  Dorothy Gish &  Joseph Schildkraut &  Frank Losee &  Katherine Emmet &  Morgan Wallace &  Lucille La Verne &  Sheldon Lewis &  Frank Puglia &  Creighton Hale &  Monte Blue &  Sidney Herbert &  Lee Kohlmar &  Marcia Harris &  Adolph Lestina,Two orphaned sisters are caught up in the turmoil of the French Revolution  encountering misery and love along the way.,7.4,4678,  1000000
tt0012538,Outside the Law,1920,Crime,75,USA,English,Universal Film Manufacturing Company,Priscilla Dean &  Wheeler Oakman &  Lon Chaney &  Ralph Lewis &  E. Alyn Warren &  Stanley Goethals &  Melbourne MacDowell &  Wilton Taylor,In this early collaboration with director Tod Browning (Dracula  Freaks)  Chaney delivers a dual performance of dramatic intensity  starring as Ah Wing  a kind-hearted student of Confucian ...,6.5,469,
tt0012642,A Sailor-Made Man,1921,Comedy,47,USA,None &  English,Hal Roach Studios,Harold Lloyd &  Mildred Davis &  Noah Young &  Dick Sutherland,An idle  wealthy playboy foolishly joins the Navy when the father of the girl he wants to marry tells him to get a job to prove himself worthy.,6.9,941,
tt0012675,Lo sceicco,1921,Adventure,86,USA,English,Paramount Pictures,Rudolph Valentino &  Agnes Ayres &  Ruth Miller &  George Waggner &  Frank Butler &  Charles Brinley &  Lucien Littlefield &  Adolphe Menjou &  Walter Long,A charming Arabian sheik becomes infatuated with an adventurous  modern-thinking Englishwoman and abducts her to his home in the Saharan desert.,6.4,3055,
tt0012699,The Sky Pilot,1921,Drama,77,USA,,Cathrine Curtis Corporation,John Bowers &  Colleen Moore &  David Butler &  Harry Todd &  James Corrigan &  Donald MacDonald &  Kathleen Kirkham,The sky pilot is a preacher who helps Gwen walk again after a near-fatal accident.,5.8,109,
tt0012755,Through the Back Door,1921,Comedy,89,USA,English,Mary Pickford Company,Mary Pickford &  Gertrude Astor &  Wilfred Lucas &  Helen Raymond &  C. Norman Hammond &  Elinor Fair &  Adolphe Menjou &  Peaches Jackson &  Doreen Turner &  John Harron &  George Dromgold &  Jeanne Carpenter &  Walter Wilkinson,When her mother remarries  a young Belgian girl is left behind with her nurse  but when Germany invades the country  she is sent to America to find her mother.,6.8,163,
tt0012763,La pazienza di Davide,1921,Drama,99,USA,,Inspiration Pictures,Richard Barthelmess &  Gladys Hulette &  Walter P. Lewis &  Ernest Torrence &  Ralph Yearsley &  Forrest Robinson &  Laurence Eddinger &  Edmund Gurney &  Warner Richmond &  Marion Abbott &  Patterson Dial &  Henry Hallam &  Lassie,When three thuggish men are responsible for the death of his father and the crippling of his brother  young David must choose between supporting his family or risking his life and exacting vengeance.,6.8,1722,
tt0012769,Too Wise Wives,1921,Drama,80,USA,English,Lois Weber Productions,Louis Calhern &  Claire Windsor &  Phillips Smalley &  Mona Lisa,An insecure wife fears her husband may be straying back to an old flame.,5.9,133,
tt0012928,Beauty's Worth,1922,Drama,112,USA,English,Cosmopolitan Productions,Marion Davies &  Forrest Stanley &  June Elvidge &  Truly Shattuck &  Lydia Yeamans Titus &  Hallam Cooley &  Antrim Short &  Thomas Jefferson &  Martha Mattox &  Aileen Manning &  Gordon Dooley &  Johnny Dooley,Prudence Cole is an unsophisticated Quaker girl being raised by her two aunts. Prudence is flirted with by snobbish Henry Garrison  who actually disdains the girl for her lack of ...,6.1,766,
tt0012952,Sangue e arena,1922,Drama,80,USA,,Paramount Pictures,Rosa Rosanova &  Rudolph Valentino &  Nita Naldi &  Leo White &  Lila Lee &  Rosita Marstini &  Charles Belcher &  Fred Becker &  George Field &  Jack Winn &  Harry Lamont &  Gilbert Clayton &  Walter Long &  George Periolat &  Sidney De Gray,A toreador's familial and social life is threatened when he has an affair.,6.4,1234,
tt0012975,The Bride's Play,1922,Romance,70,USA,English,Cosmopolitan Productions,Marion Davies &  John B. O'Brien &  Frank Shannon &  Wyndham Standing &  Carl Miller &  Richard Cummings &  Eleanor Middleton &  Thea Talbot &  John P. Wade &  Julia Hurley &  George Spink,An Irish lass is torn between the poet who seduced her and noble man who truly loves.,6.2,255,
tt0013075,Dr. Jack,1922,Comedy,60,USA,English,Hal Roach Studios,Harold Lloyd &  Mildred Davis &  John T. Prince &  Eric Mayne &  C. Norman Hammond,Country Doctor  Jack Jackson is called in to treat the Sick-Little-Well-Girl  who has been making Dr. Saulsbourg and is sanitarium very rich  after years of unsuccessful treatment. His ...,7.1,1194,  113440
tt0013085,Down to the Sea in Ships,1922,Adventure,83,USA,,Whaling Film Corp.,Marguerite Courtot &  Raymond McKee &  William Walcott &  Clara Bow &  James Turfler &  Leigh Smith &  Pat Hartigan &  Jack Baston &  Curtis Pierce &  Ada Laycock &  William Cavanaugh,Story of the lives of the people in a small Quaker community and the adventures of a whaling ship.,6.1,336,
tt0013140,Femmine folli,1922,Drama,117,USA,Latin &  French &  English,Universal Film Manufacturing Company,Rudolph Christians &  Miss DuPont &  Maude George &  Mae Busch &  Erich von Stroheim &  Dale Fuller &  Albert Edmondson &  Cesare Gravina &  Malvina Polo &  C.J. Allen,A con artist masquerades a Russian nobility and attempts to seduce the wife of an American diplomat.,7,3072,  1100000
tt0013201,Il talismano della nonna,1922,Comedy,60,USA,English,Hal Roach Studios,Harold Lloyd &  Mildred Davis &  Anna Townsend &  Charles Stevenson &  Dick Sutherland &  Noah Young &  Jack Morgan,A meek young man must find the courage within when a rogue tramp menaces his home town.,7,1618,  94412
tt0013223,The Headless Horseman,1922,Comedy,68,USA,English,Sleepy Hollow Corporation,Will Rogers &  Lois Meredith &  Ben Hendricks Jr. &  Charles E. Graham &  Mary Foy &  Bernard A. Reinold &  Downing Clarke &  Jerry Devine &  James Sheridan &  Kay MacCausland &  Nancy Chase,The village of Sleepy Hollow is getting ready to greet the new schoolteacher  Ichabod Crane  who is coming from New York. Crane has already heard of the village's legendary ghost  a ...,4.9,225,
tt0013332,Lorna Doone,1922,Drama,70,USA,,Thomas H. Ince Corporation,Madge Bellamy &  John Bowers &  Frank Keenan &  Jack McDonald &  Donald MacDonald &  Norris Johnson &  Mae Giraci &  Charles Hatton,In 17th-century England  an outlaw clan kidnaps a young girl  who grows up among them. The farm boy who met her just before the kidnapping eventually rescues her  and they fall in love.,6.7,268,
tt0013367,The Man from Beyond,1922,Mystery,74,USA,English,Houdini Picture Corporation,Harry Houdini &  Arthur Maude &  Albert Tavernier &  Erwin Connelly &  Frank Montgomery &  Luis Alberni &  Yale Benner &  Jane Connelly &  Nita Naldi,A man who has been frozen in the Arctic ice for 100 years returns to civilization to find his lost love.,5.4,226,
tt0013386,Donne viennesi,1923,Drama,110,USA,English,Universal Pictures,Norman Kerry &  Mary Philbin &  Cesare Gravina &  Edith Murgatroyd &  George Hackathorne &  George Siegmann &  Dale Fuller &  Lillian Sylvester &  Spottiswoode Aitken &  Dorothy Wallace &  Albert Edmondson &  Albert Conti &  Charles King &  Fenwick Oliver &  Sidney Bracey,A nobleman  posing as a necktie salesman  falls in love with the daughter of a circus puppeteer  even though he is already married to the daughter of his country's war minister.,6.6,293,
tt0013404,Moran of the Lady Letty,1922,Adventure,68,USA,,Famous Players-Lasky Corporation,Dorothy Dalton &  Charles Brinley &  Emilius Jorgensen &  Rudolph Valentino &  Maude Wayne &  Walter Long &  George Kuwa &  Cecil Holland,A milquetoast young man of society toughens up once he's shanghaied and falls for the captain's tomboy daughter.,6.4,310,
tt0013450,Oliver Twist,1922,Drama,98,USA,English,Jackie Coogan Productions,Jackie Coogan &  James A. Marcus &  Aggie Herring &  Lewis Sargent &  Joan Standing &  Carl Stockdale &  Edouard Trebaol &  Lon Chaney &  Taylor Graves &  George Siegmann &  Gladys Brockwell &  Lionel Belmore &  Florence Hale &  Joseph Hazelton &  Gertrude Claire,An orphan named Oliver Twist meets a pickpocket on the streets of London. From there  he joins a household of boys who are trained to steal for their master.,6.7,706,  175000
tt0013515,The Prisoner of Zenda,1922,Adventure,125,USA,None,Metro Pictures Corporation,Lewis Stone &  Alice Terry &  Robert Edeson &  Stuart Holmes &  Ramon Novarro &  Barbara La Marr &  Malcolm McGregor &  Edward Connelly &  Lois Lee &  John George &  Snitz Edwards &  Fairfax Burger &  S.E. Jennings,When the king is drugged and abducted by his ambitious brother  a lookalike relative must take his place to keep the evil sibling off the throne.,6.7,452,  323062
tt0013556,Robin Hood,1922,Adventure,143,USA,English,Douglas Fairbanks Pictures,Wallace Beery &  Sam De Grasse &  Enid Bennett &  Paul Dickey &  William Lowery &  Roy Coulson &  Billie Bennett &  Merrill McCormick &  Wilson Benge &  Willard Louis &  Alan Hale &  Bud Geary &  Lloyd Talman &  Douglas Fairbanks,A nobleman becomes the vigilante Robin Hood who protects the oppressed English people from the tyrannical Prince John.,7.2,1971,  1500000
tt0013574,Saturday Night,1922,Comedy,90,USA,,Famous Players-Lasky Corporation,Leatrice Joy &  Conrad Nagel &  Edith Roberts &  Jack Mower &  Julia Faye &  Edythe Chapman &  Theodore Roberts &  Sylvia Ashton &  John Davidson &  James Neill &  Winter Hall &  Lillian Leighton,Though betrothed to fellow socialite Richard  Iris weds her chauffeur Tom leaving Richard to marry the family laundress' daughter Shamrock. Class differences lead to divorces and remarriages.,6.6,101,
tt0013590,The Seventh Day,1922,Drama,60,USA,,Inspiration Pictures,Richard Barthelmess &  Frank Losee &  Leslie Stowe &  Tammany Young &  George Stewart &  Alfred Schmid &  Grace Barton &  Anne Cornwall &  Patterson Dial &  Teddie Gerard &  Louise Huff,A group of New York society folk on a yachting excursion are forced to put into a New England fishing village for repairs. The engaged couple Reggie and Patricia are taken with the quaint ...,5.9,101,
tt0013592,Shadows,1922,Drama,70,USA,English,B.P. Schulberg Productions,Lon Chaney &  Marguerite De La Motte &  Harrison Ford &  John St. Polis &  Walter Long &  Buddy Messinger &  Priscilla Bonner &  Frances Raymond,A dying Chinese man converts to Christianity in order to stop a friend from being blackmailed.,6.3,365,
tt0013597,Sherlock Holmes,1922,Drama,85,USA,English,Goldwyn Pictures Corporation,John Barrymore &  Roland Young &  Carol Dempster &  Gustav von Seyffertitz &  Louis Wolheim &  Percy Knight &  William Powell &  Hedda Hopper &  Peggy Bayfield &  Margaret Kemp &  Anders Randolf &  Robert Schable &  Reginald Denny &  David Torrence &  Robert Fischer,A young Sherlock Holmes seeks to bring down the criminal mastermind Moriarty as he solves a crime involving a blackmailed prince.,5.8,551,
tt0013607,Sky High,1922,Action,58,USA,English,Fox Film Corporation,Tom Mix &  J. Farrell MacDonald &  Eva Novak &  Sid Jordan &  William Buckley &  Adele Warner,A government agent investigates a ring that is smuggling Chinese aliens across the border from Mexico. His investigation takes him to the Grand Canyon. He finds a dazed girl wandering ...,5.8,158,
tt0013662,Tess of the Storm Country,1922,Drama,137,USA,English,Mary Pickford Company,Mary Pickford &  Lloyd Hughes &  Gloria Hope &  David Torrence &  Forrest Robinson &  Jean Hersholt &  Danny Hoy &  Robert Russell &  Gus Saville &  Madame De Bodamere,Wealthy Elias Graves builds his home on the top of a hill  where a group of squatters have taken up residence at the bottom. Many of the men in the squatters' village have their eyes on ...,6.9,418,  400000
tt0013674,The Three Must-Get-Theres,1922,Action,58,USA,English,Max Linder Productions,Max Linder &  Bull Montana &  Frank Cooke &  Caroline Rankin &  Jobyna Ralston &  John J. Richardson &  Charles Mezzetti &  Clarence Wertz &  Fred Cavens &  Harry Mann &  Jean de Limur,This delightful burlesque of Alexandre Dumas' famous adventure narrative (and then-leading screen swashbuckler Douglas Fairbanks' hit films) represented one of writer/director/star Max ...,7,500,
tt0013688,The Toll of the Sea,1922,Drama,54,USA,None,Technicolor,Anna May Wong &  Kenneth Harlan &  Beatrice Bentley &  Priscilla Moran &  Etta Lee &  Ming Young,While visiting China  an American man falls in love with a young Chinese woman  but he then has second thoughts about the relationship.,6.6,642,
tt0013704,The Trap,1922,Drama,60,USA,English,Universal Film Manufacturing Company,Lon Chaney &  Alan Hale &  Dagmar Godowsky &  Stanley Goethals &  Irene Rich &  Spottiswoode Aitken &  Herbert Standing &  Frank Campeau,A miner's happiness is destroyed when a rival steals his mine. He becomes obsessed with revenge  and plans a trap for the man who took his mine.,6,118,
tt0013705,Trapped by the Mormons,1922,Drama,97,UK,English,Master Films,Evelyn Brent &  Louis Willoughby &  Ward McAllister &  Olaf Hytten &  Olive Sloane &  George Wynn &  Cecil Morton York,Mormons capture women for their wives in this silent anti-Mormon propaganda film featuring the original organ music.,5.8,136,
tt0013750,When Knighthood Was in Flower,1922,Romance,120,USA,English,Cosmopolitan Productions,Marion Davies &  Forrest Stanley &  Lyn Harding &  Theresa Maxwell Conover &  Pedro de Cordoba &  Ruth Shepley &  Ernest Glendinning &  Arthur Forrest &  Johnny Dooley &  William Kent &  Charles K. Gerrard &  Arthur Donaldson &  Downing Clarke &  William Norris &  Macey Harlam,Mary Tudor  sister of England's Henry VIII  causes a stir by falling in love with a guardsman below her class.,6.3,968,  1500000
tt0013802,The Young Rajah,1922,Romance,54,USA,,Paramount Pictures,Rudolph Valentino &  Wanda Hawley &  Pat Moore &  Charles Ogle &  Fanny Midgley &  Robert Ober &  Jack Giddings &  Edward Jobson &  Josef Swickard &  Bertram Grassby &  J. Farrell MacDonald &  George Periolat &  George Field &  Maude Wayne &  William Boyd,A young man raised in the American South discovers he is an Indian prince whose throne was taken by usurpers.,6.3,366,
tt0013830,Das alte Gesetz,1923,Drama,128,Germany,German,Comedia-Film GmbH,Henny Porten &  Ruth Weyher &  Hermann Vallentin &  Avrom Morewski &  Ernst Deutsch &  Grete Berger &  Robert Garrison &  Werner Krauss &  Margarete Schlegel &  Jakob Tiedtke &  Olga Limburg &  Alice Hechy &  Julius Brandt &  Robert Scholz &  Alfred Krafft-Lortzing,Baruch Mayr  son of an orthodox rabbi from a poor shtetl in Galizia  decides to break with the family tradition and leave the shtetl to become an actor. Due to this behaviour his father ...,6.8,119,
tt0013909,Ladro d'amore,1923,Drama,70,USA,English,Fox Film Corporation,John Gilbert &  Gertrude Olmstead &  Alan Hale &  Eric Mayne &  W.E. Lawrence &  Richard Tucker &  Phillips Smalley &  Jack McDonald &  Jean Arthur &  Eugenie Forde &  Peter Burke,Wrongfully blamed for the death of Col. John Randall  Cameo Kirby (Gilbert) must find the true villain and clear his name before he can declare his love for Adele (Olmstead)  the dead man's...,5.2,319,
tt0013951,I pionieri,1923,Adventure,98,USA,English,Paramount Pictures,J. Warren Kerrigan &  Lois Wilson &  Alan Hale &  Ernest Torrence &  Tully Marshall &  Ethel Wales &  Charles Ogle &  Guy Oliver &  Johnny Fox &  James Cruze,Two wagon caravans converge at what is now Kansas City  and combine for the westward push to Oregon. On their quest the pilgrims will experience desert heat  mountain snow  hunger  and ...,6.6,505,  782000
tt0014029,The Extra Girl,1923,Comedy,68,USA,English,Mack Sennett Comedies,Mabel Normand &  Ralph Graves &  George Nichols &  Anna Dodge &  Vernon Dent &  Ramsey Wallace &  Charlotte Mineau &  Mary Mason &  Max Davidson &  Louise Carver &  William Desmond &  Carl Stockdale &  Harry Gribbon &  Billy Bevan &  George Beranger,Sue Graham is a small town girl who wants to be a motion picture star. She wins a contract when a picture of a very pretty girl is sent to a studio instead of her picture. When she arrives ...,6.6,1068,
tt0014112,Haldane of the Secret Service,1923,Adventure,84,USA,English,Houdini Picture Corporation,Harry Houdini &  Gladys Leslie &  William Humphrey &  Richard Carlyle &  Edward Boulden &  Jane Jennings &  Charles Fang &  Myrtle Morse &  Irving Brooks,Heath Haldane (Houdini) tracks down a vicious gang of counterfeiters  narrowly missing death several times. He must rescue Adele Ormsby  whom he loves despite her pending marriage.,5.5,114,
tt0014142,Il gobbo di Notre Dame,1923,Drama,133,USA,,Universal Pictures,Lon Chaney &  Patsy Ruth Miller &  Norman Kerry &  Kate Lester &  Winifred Bryson &  Nigel De Brulier &  Brandon Hurst &  Ernest Torrence &  Tully Marshall &  Harry von Meter &  Raymond Hatton &  Nick De Ruiz &  Eulalie Jensen &  Roy Laidlaw &  Ray Myers,In 15th-century Paris  the brother of the archdeacon plots with the gypsy king to foment a peasant revolt. Meanwhile  a freakish hunchback falls in love with the gypsy queen.,7.2,4711,  1250000
tt0014205,Little Old New York,1923,Comedy,110,USA,English,Cosmopolitan Productions,Marion Davies &  Stephen Carr &  J.M. Kerrigan &  Harrison Ford &  Courtenay Foote &  Mahlon Hamilton &  Norval Keedwell &  George Barraud &  Sam Hardy &  Andrew Dillon &  Riley Hatch &  Charles Kennedy &  Spencer Charters &  Harry Watson &  Louis Wolheim,An Irish girl comes to America disguised as a boy to claim a fortune left to her brother who has died.,6.2,893,
tt0014358,Il pellegrino,1923,Comedy,47,USA,None &  English,Charles Chaplin Productions,Charles Chaplin &  Edna Purviance &  Syd Chaplin &  Mai Wells &  Dean Riesner &  Charles Reisner &  Tom Murray &  Kitty Bradbury &  Mack Swain &  Loyal Underwood &  Henry Bergman,The Tramp is an escaped convict who is mistaken as a pastor in a small town church.,7.4,4261,
tt0014397,Raskolnikow,1923,Drama,135,Germany,,Leonardo-Film,Gregori Chmara &  Elisabeta Skulskaja &  Alla Tarasova &  Andrei Zhilinsky &  Mikhail Tarkhanov &  Mariya Germanova &  Maria Kryshanovskaya &  Polycarpe Pavloff &  Toma &  Petr Sharov &  Ivan Bersenev,Student Raskolnikow  who has written an article about laws and crime  proposing the thesis  that un-ordinary people can commit crimes if their actions are necessary for the benifit of ...,6.8,253,
tt0014416,Rosita,1923,Romance,99,USA,English,Mary Pickford Company,Mary Pickford &  Holbrook Blinn &  Irene Rich &  George Walsh &  Charles Belcher &  Frank Leigh &  Mathilde Comont &  George Periolat &  Bert Sprotte &  Snitz Edwards &  Madame De Bodamere &  Philippe De Lacy &  Donald McAlpin &  Doreen Turner &  Mario Carillo,Rosita  a peasant singer in Seville  captures the attention of the King.,6.5,269,
tt0014429,Preferisco l'ascensore,1923,Action,74,USA,English,Hal Roach Studios,Harold Lloyd &  Mildred Davis &  Bill Strother &  Noah Young &  Westcott Clarke,A boy leaves his small country town and heads to the big city to get a job. As soon as he makes it big his sweetheart will join him and marry him. His enthusiasm to get ahead leads to some interesting adventures.,8.1,17795,  121000
tt0014440,Scaramouche,1923,Drama,124,USA,None &  English &  French,Metro Pictures Corporation,Lloyd Ingraham &  Alice Terry &  Ramon Novarro &  Lewis Stone &  Julia Swayne Gordon &  William Humphrey &  Otto Matieson &  George Siegmann &  Bowditch M. Turner &  James A. Marcus &  Edith Allen &  John George &  Willard Lee Hall &  Rose Dione,When a nobleman murders his best friend  a lawyer becomes a revolutionary with his heart set on vengeance.,7,533,  858723
tt0014463,The Shock,1923,Drama,96,USA,English,Universal Pictures,Lon Chaney &  Virginia Valli &  Jack Mower &  William Welsh &  Henry A. Barrows &  Christine Mayo &  Harry De Vere &  John Beck &  Walter Long,A gang of blackmailers sends a cripple to San Francisco to expose a banker they have been blackmailing. However  the cripple meets and falls in love with the banker's daughter.,6.5,375,  90220
tt0014497,Souls for Sale,1923,Comedy,90,USA,English,Goldwyn Pictures Corporation,Eleanor Boardman &  Frank Mayo &  Richard Dix &  Mae Busch &  Barbara La Marr &  Lew Cody &  Forrest Robinson &  Edith Murgatroyd &  Snitz Edwards &  William Haines &  Dale Fuller &  Erich von Stroheim &  Jean Hersholt &  Charles Chaplin &  Fred Niblo,A young woman hits Hollywood  determined to become a star.,7,826,
tt0014532,I dieci comandamenti,1923,Biography,136,USA,English,Paramount Pictures,Theodore Roberts &  Charles de Rochefort &  Estelle Taylor &  Julia Faye &  Pat Moore &  James Neill &  Lawson Butt &  Clarence Burton &  Noble Johnson &  Edythe Chapman &  Richard Dix &  Rod La Rocque &  Leatrice Joy &  Nita Naldi &  Robert Edeson,After hearing the story of Moses  the sons of a devout Christian mother go their own ways  while the atheist brother's breaking of the Ten Commandments leads to tragedy.,6.8,1915,  1800000
tt0014538,Senti  amore mio,1923,Comedy,63,USA,,Buster Keaton Productions,Buster Keaton &  Margaret Leahy &  Wallace Beery &  Joe Roberts &  Lillian Lawrence &  Kewpie Morgan,The misadventures of Buster in three separate historical periods.,7.1,3949,
tt0014586,Das Wachsfigurenkabinett,1924,Fantasy,107,Germany,German,Neptune-Film A.G.,Emil Jannings &  Conrad Veidt &  Werner Krauss &  William Dieterle &  Olga Belajeff &  Paul Biensfeldt &  John Gottowt &  Georg John &  Ernst Legal,A wax museum hires a writer to give the sculptures stories. The writer imagines himself and the museum owner's daughter in the stories.,6.6,1702,
tt0014604,The White Rose,1923,Drama,100,USA,English,D.W. Griffith Productions,Mae Marsh &  Carol Dempster &  Ivor Novello &  Neil Hamilton &  Lucille La Verne &  Porter Strong &  Jane Thomas &  Kate Bruce &  Erville Alderson &  Herbert Sutch &  Joseph Burke &  Mary Foy &  Charles Emmett Mack,A wealthy young Southern aristocrat  Joseph  graduates from a seminary and  before he takes charge of his assigned parish  decides to go out and see what "the real world" is all about. He ...,6.4,157,  650000
tt0014605,La suora bianca,1923,Drama,143,USA,English,Inspiration Pictures,Lillian Gish &  Ronald Colman &  Gail Kane &  J. Barney Sherry &  Charles Lane &  Juliette La Violette &  Gustavo Serena &  Alfredo Bertone &  Roman Ibanez &  Alfredo Martinelli &  Ida Carloni Talli &  Giovanni Viccola &  Antonio Barda &  Giacomo D'Attino &  Michele Gualdi,A young woman becomes a nun when she believes her sweetheart has been killed  but things get complicated when he returns alive.,6.8,390,
tt0014606,White Tiger,1923,Crime,86,USA,English,Universal Pictures,Priscilla Dean &  Matt Moore &  Raymond Griffith &  Wallace Beery &  Alfred Allen,Three crooks pull off a magnificent crime. As they're forced to hide out together they slowly begin to distrust each other.,6.2,117,
tt0014636,Zaza,1923,Romance,84,USA,English,Paramount Pictures,Gloria Swanson &  H.B. Warner &  Ferdinand Gottschalk &  Lucille La Verne &  Mary Thurman &  Yvonne Hughes &  Riley Hatch &  L. Rogers Lytton &  Ivan Linow,Zaza is an actress and the favorite at an open-air theater in a small French town. When diplomat Bernard Dufresne comes to the village  he stays away for fear he will fall for her. But when Zaza is badly injured  he has no choice.,6.2,786,
tt0014646,Aelita,1924,Adventure,111,Soviet Union,Russian,Mezhrabpom-Rus,Yuliya Solntseva &  Igor Ilyinsky &  Nikolai Tsereteli &  Nikolay Batalov &  Vera Orlova &  Valentina Kuindzhi &  Pavel Pol &  Konstantin Eggert &  Yuri Zavadsky &  Aleksandra Peregonets &  Sofya Levitina &  Varvara Massalitinova &  Mikhail Zharov &  Tamara Adelgeym &  Iosif Tolchanov,A mysterious radio message is beamed around the world  and among the engineers who receive it are Los  the hero  and his colleague Spiridonov. Los is an individualist dreamer. Aelita is the...,6.6,2303,
tt0014672,America,1924,Drama,141,USA,,D.W. Griffith Productions,Neil Hamilton &  Erville Alderson &  Carol Dempster &  Charles Emmett Mack &  Lee Beggs &  John Dunton &  Arthur Donaldson &  Charles Bennett &  Downing Clarke &  Frank Walsh &  Frank McGlynn Jr. &  Arthur Dewey &  P.R. Scammon &  Lionel Barrymore &  Sydney Deane,The story of a family caught up in the American Revolutionary War.,6.4,344,
tt0014702,Beau Brummel,1924,Drama,135,USA,,Warner Bros.,John Barrymore &  Mary Astor &  Willard Louis &  Carmel Myers &  Irene Rich &  Alec B. Francis &  William Humphrey &  Richard Tucker &  George Beranger &  Clarissa Selwynne &  John J. Richardson &  Claire de Lorez &  Michael Dark &  Templar Saxe &  James A. Marcus,George Bryan Brummel  a British military officer  loves Lady Margery  the betrothed of Lord Alvanley. Despite her own desperate love for Brummel  she submits to family pressure and marries ...,6.7,407,
tt0014721,Black Oxen,1923,Drama,80,USA,English,Frank Lloyd Productions,Corinne Griffith &  Conway Tearle &  Tom Ricketts &  Tom Guise &  Clara Bow &  Kate Lester &  Harry Mestayer &  Lincoln Stedman &  Claire McDowell &  Alan Hale &  Clarissa Selwynne &  Fred Gamble &  Percy Williams &  Otto Nelson &  Eric Mayne,A Manhattan playboy falls in love with a mysterious European woman  whom he notices as an exact double for a famous socialite who disappeared at the turn of the century. At first  he thinks...,5.9,131,
tt0014760,Captain January,1924,Drama,64,USA,English,Sol Lesser Productions,Hobart Bosworth &  Baby Peggy &  Irene Rich &  Lincoln Stedman &  Harry T. Morey &  Barbara Tennant &  John Merkyl &  Emmett King,A lighthouse keeper finds a little girl who is washed ashore tied to some wreckage. He adopts her and they become inseparable. Eventually her real family finds her and tries to take her away.,6.9,208,
tt0014770,The Chechahcos,1923,Adventure,87,USA,,Alaska Moving Picture Corp.,William Dills &  Albert Van Antwerp &  Eva Gordon &  Baby Margie &  Alexis B. Luce &  Gladys Johnson,A fire engulfs a shipload of prospectors and adventurers making their way to Alaska. In the confusion  Mrs. Stanlaw is separated from her young daughter  who ends up in the care of '...,6.5,212,
tt0014826,Dante's Inferno,1924,Drama,60,USA,English,Fox Film Corporation,Ralph Lewis &  Winifred Landis &  William Scott &  Pauline Starke &  Josef Swickard &  Gloria Grey &  Lorimer Johnston &  Lawson Butt &  Howard Gaye,The tactics of a vicious slumlord and greedy businessman finally drive a distraught man to commit suicide. The businessman is tried for murder and executed  and is afterward taken by demons...,5.7,105,
